time,queue_length,busy_servers
502.4836284526134,10,2
502.70435468057013,10,1
502.70435468057013,9,2
503.0551678395846,10,2
503.58146768593735,11,2
506.27682383329517,12,2
507.98401779091313,12,1
507.98401779091313,11,2
508.19572378185853,11,1
508.19572378185853,10,2
508.3440389839598,10,1
508.3440389839598,9,2
508.36892808605404,9,1
508.36892808605404,8,2
508.5370998836891,8,1
508.5370998836891,7,2
508.8352568883611,7,1
508.8352568883611,6,2
509.47278165774776,7,2
509.58514333755505,7,1
509.58514333755505,6,2
510.0949209538758,6,1
510.0949209538758,5,2
510.1819225970998,5,1
510.1819225970998,4,2
510.8202969254243,5,2
511.12319750006577,6,2
511.2261796306105,7,2
511.2295346829647,7,1
511.2295346829647,6,2
511.75345358740384,6,1
511.75345358740384,5,2
511.8043838963461,5,1
511.8043838963461,4,2
513.2938942458065,5,2
514.0568737261083,5,1
514.0568737261083,4,2
514.5180706373358,4,1
514.5180706373358,3,2
514.5754332765385,4,2
515.5315035866308,5,2
515.767443380444,5,1
515.767443380444,4,2
516.3794738854473,5,2
516.5665807982373,6,2
516.8417013456093,7,2
518.1082093696044,8,2
518.4995478918538,9,2
519.9958122068206,9,1
519.9958122068206,8,2
521.709739019319,9,2
522.1976401703807,9,1
522.1976401703807,8,2
522.3092716279778,9,2
522.3144586937264,9,1
522.3144586937264,8,2
522.4922844538795,9,2
523.0353403580281,9,1
523.0353403580281,8,2
523.4498059653515,8,1
523.4498059653515,7,2
523.5616385628349,8,2
523.587288023919,9,2
526.4507585346863,10,2
526.4637965450971,10,1
526.4637965450971,9,2
526.9084001150679,10,2
526.9717331018963,10,1
526.9717331018963,9,2
527.6351817939805,9,1
527.6351817939805,8,2
527.8098118588258,8,1
527.8098118588258,7,2
528.9846100410992,7,1
528.9846100410992,6,2
529.3287755479523,6,1
529.3287755479523,5,2
529.3369174093931,5,1
529.3369174093931,4,2
529.8969924169619,5,2
530.182138526788,5,1
530.182138526788,4,2
530.3813037316245,5,2
531.0903146518408,5,1
531.0903146518408,4,2
531.3553268840732,4,1
531.3553268840732,3,2
531.4383593036932,4,2
532.0531989632207,5,2
532.7161994070818,6,2
533.2044785284929,7,2
533.2391573988684,8,2
533.2609832615499,9,2
533.3158019197751,10,2
533.5451290192557,11,2
534.081960794944,11,1
534.081960794944,10,2
534.6274087132165,10,1
534.6274087132165,9,2
536.3814966167171,9,1
536.3814966167171,8,2
536.9139739711951,8,1
536.9139739711951,7,2
537.0779479951074,7,1
537.0779479951074,6,2
537.3905837375723,7,2
537.5735129119806,8,2
537.8982133364677,8,1
537.8982133364677,7,2
538.9379542353688,7,1
538.9379542353688,6,2
540.5536586108344,7,2
541.336457148986,8,2
541.369580790056,8,1
541.369580790056,7,2
542.2041336753624,7,1
542.2041336753624,6,2
542.8448948219888,7,2
543.4066467732343,8,2
543.4115590480216,8,1
543.4115590480216,7,2
543.7029161516232,8,2
543.7337455101311,9,2
544.3413542694851,9,1
544.3413542694851,8,2
544.8395909524359,8,1
544.8395909524359,7,2
545.1232265377195,8,2
546.0902028938386,8,1
546.0902028938386,7,2
546.6831717388484,7,1
546.6831717388484,6,2
546.7463960232495,7,2
546.7934767357334,7,1
546.7934767357334,6,2
547.8027047296862,6,1
547.8027047296862,5,2
548.1601144285897,5,1
548.1601144285897,4,2
549.0254374240579,5,2
549.3684206850696,5,1
549.3684206850696,4,2
549.3886550702135,4,1
549.3886550702135,3,2
550.1862997850201,3,1
550.1862997850201,2,2
550.530960658773,2,1
550.530960658773,1,2
552.6478587601111,1,1
552.6478587601111,0,2
552.8609447170937,1,2
553.4696023672258,2,2
554.1920523904023,2,1
554.1920523904023,1,2
554.3286195288761,2,2
554.4055578575253,2,1
554.4055578575253,1,2
555.8909454895435,1,1
555.8909454895435,0,2
555.9169670896138,1,2
556.2536552771793,1,1
556.2536552771793,0,2
557.0472343232609,0,1
559.1785617464548,1,1
559.1785617464548,0,2
559.6628452019856,1,2
561.6893641122825,2,2
561.9918867937462,3,2
562.3267241286849,3,1
562.3267241286849,2,2
562.9869827552648,2,1
562.9869827552648,1,2
563.3282404037869,2,2
563.9948644407374,2,1
563.9948644407374,1,2
564.186282968561,1,1
564.186282968561,0,2
565.6860156729,1,2
566.6937836331786,2,2
570.0012657376201,3,2
570.1185236798655,4,2
570.1684246219376,5,2
570.2262088504514,5,1
570.2262088504514,4,2
570.3358290722363,5,2
570.4270266199059,5,1
570.4270266199059,4,2
570.7601194782567,5,2
571.4313059283719,6,2
571.6954023510458,7,2
571.7674216128441,7,1
571.7674216128441,6,2
571.8014974096087,7,2
572.8109692688802,7,1
572.8109692688802,6,2
573.4175635317741,7,2
573.8385171334386,8,2
573.9681548801487,8,1
573.9681548801487,7,2
574.4364254624437,7,1
574.4364254624437,6,2
575.0884215620019,7,2
576.1694497006748,7,1
576.1694497006748,6,2
576.6560023369495,7,2
577.2301888060917,8,2
578.3426283278319,8,1
578.3426283278319,7,2
578.6155746867965,7,1
578.6155746867965,6,2
578.7142959740661,6,1
578.7142959740661,5,2
578.9907419963154,6,2
579.2791159830705,6,1
579.2791159830705,5,2
580.2328295321612,6,2
580.4486409056801,6,1
580.4486409056801,5,2
580.7799978385146,5,1
580.7799978385146,4,2
582.1282814409848,4,1
582.1282814409848,3,2
582.2980437897475,3,1
582.2980437897475,2,2
582.4646678280378,2,1
582.4646678280378,1,2
582.5065924471603,2,2
582.8547995189831,3,2
583.177489375951,3,1
583.177489375951,2,2
583.18316627983,2,1
583.18316627983,1,2
583.6309008037503,2,2
583.8408180896156,2,1
583.8408180896156,1,2
584.4748865686807,2,2
584.6664642616819,2,1
584.6664642616819,1,2
584.8417605670314,2,2
585.0943726580925,3,2
585.7812821447176,4,2
586.0628750510771,4,1
586.0628750510771,3,2
586.8499396501113,3,1
586.8499396501113,2,2
587.1021462183278,3,2
588.355283545015,3,1
588.355283545015,2,2
588.4954020794754,2,1
588.4954020794754,1,2
589.3913620620326,1,1
589.3913620620326,0,2
590.1382881747555,1,2
590.2083588452043,1,1
590.2083588452043,0,2
590.6292189712727,1,2
591.2642187412541,1,1
591.2642187412541,0,2
591.4889882871854,0,1
591.660410375793,0,0
592.1776149027743,1,0
592.1776149027743,0,1
592.55883005681,0,0
593.1183462256872,1,0
593.1183462256872,0,1
593.5234770069712,1,1
593.5234770069712,0,2
593.8353329008255,0,1
594.1501535444548,1,1
594.1501535444548,0,2
594.1962259246428,0,1
595.5657408805802,1,1
595.5657408805802,0,2
596.9774634550188,1,2
597.3773964290281,1,1
597.3773964290281,0,2
597.6928239816467,0,1
597.7025803761558,1,1
597.7025803761558,0,2
598.1271146339744,1,2
598.4080041013369,2,2
598.5556205538321,3,2
598.6975151831166,3,1
598.6975151831166,2,2
599.2936042417698,3,2
599.582766086082,3,1
599.582766086082,2,2
600.8411270415016,3,2
601.5276839505472,3,1
601.5276839505472,2,2
602.2382401206338,3,2
602.4880405240652,3,1
602.4880405240652,2,2
602.4906367879202,3,2
602.5587949943092,3,1
602.5587949943092,2,2
603.3703817125139,2,1
603.3703817125139,1,2
603.4957775106623,2,2
603.6286195268649,2,1
603.6286195268649,1,2
604.9294596571021,2,2
604.9397281823708,2,1
604.9397281823708,1,2
605.0607768838015,1,1
605.0607768838015,0,2
605.9719943745091,1,2
606.5968329741173,2,2
607.5913481248842,2,1
607.5913481248842,1,2
609.2429001267502,1,1
609.2429001267502,0,2
609.273477770723,0,1
610.4391571613439,0,0
611.1461844414385,1,0
611.1461844414385,0,1
611.222808983554,0,0
612.6966695344782,1,0
612.6966695344782,0,1
613.2300753339767,1,1
613.2300753339767,0,2
613.8264180232342,1,2
614.1359862912086,2,2
614.6641474429782,2,1
614.6641474429782,1,2
615.7997275140843,1,1
615.7997275140843,0,2
615.8197364003873,0,1
617.4218634110618,1,1
617.4218634110618,0,2
617.6727733723338,1,2
619.0015286889956,1,1
619.0015286889956,0,2
619.6957876037535,0,1
619.9900185109899,1,1
619.9900185109899,0,2
620.7565771298777,1,2
622.1602036288617,1,1
622.1602036288617,0,2
622.7905683242337,1,2
622.9385664806772,1,1
622.9385664806772,0,2
622.9446964072658,1,2
623.0021756759346,2,2
623.3832993211066,2,1
623.3832993211066,1,2
623.4293461878988,1,1
623.4293461878988,0,2
623.9167324394103,1,2
624.3278920024349,1,1
624.3278920024349,0,2
624.8303250386,1,2
624.9536552967012,1,1
624.9536552967012,0,2
625.2258843573343,0,1
625.4859736616489,1,1
625.4859736616489,0,2
625.7578762626396,0,1
627.0998367911831,1,1
627.0998367911831,0,2
627.8386951294399,1,2
628.0811425319023,2,2
629.2679910992761,3,2
629.681938156903,3,1
629.681938156903,2,2
630.9345706565969,3,2
631.0425215427941,4,2
631.5347197461066,5,2
633.6545591580849,6,2
634.1687228689814,6,1
634.1687228689814,5,2
635.1824220884952,5,1
635.1824220884952,4,2
635.4006060983431,5,2
635.5598189594738,5,1
635.5598189594738,4,2
635.838602188568,5,2
636.9151603998374,5,1
636.9151603998374,4,2
637.9381389936494,5,2
639.0678995048198,6,2
639.714270184956,7,2
640.8780287736095,7,1
640.8780287736095,6,2
641.0810013463054,6,1
641.0810013463054,5,2
641.2007007780595,6,2
643.5127962632941,6,1
643.5127962632941,5,2
643.7019538004856,5,1
643.7019538004856,4,2
644.3369585246096,4,1
644.3369585246096,3,2
645.4513326383964,3,1
645.4513326383964,2,2
645.797448824368,3,2
645.907518099479,3,1
645.907518099479,2,2
646.1741021695783,3,2
646.2221218782937,4,2
646.7861335998747,5,2
646.9710112129529,5,1
646.9710112129529,4,2
647.4658962292823,4,1
647.4658962292823,3,2
648.1757335212351,3,1
648.1757335212351,2,2
648.4537415178082,2,1
648.4537415178082,1,2
648.9406280018795,1,1
648.9406280018795,0,2
649.7648872918387,0,1
650.6709796072944,0,0
653.4917633133284,1,0
653.4917633133284,0,1
653.9449409242097,1,1
653.9449409242097,0,2
654.0195630013029,1,2
654.0439553484837,2,2
654.5532786651389,3,2
654.5723038035621,4,2
654.8907622197476,5,2
656.2754627269322,5,1
656.2754627269322,4,2
656.5617549514822,4,1
656.5617549514822,3,2
656.9565556722187,3,1
656.9565556722187,2,2
657.2751559996996,3,2
657.5734879946533,3,1
657.5734879946533,2,2
658.2471593381326,3,2
658.6371810204507,3,1
658.6371810204507,2,2
659.3579766568226,3,2
659.3828421869962,4,2
659.7532717690567,4,1
659.7532717690567,3,2
660.2276143782864,4,2
660.6237991888122,4,1
660.6237991888122,3,2
660.6309205552703,3,1
660.6309205552703,2,2
660.8361441271039,3,2
660.8408927667401,4,2
660.8850567244511,4,1
660.8850567244511,3,2
661.0073356784736,3,1
661.0073356784736,2,2
661.3206992780309,2,1
661.3206992780309,1,2
661.8247075299746,2,2
663.1170641264728,3,2
664.7556280071581,3,1
664.7556280071581,2,2
665.008456161272,3,2
665.1451938324168,3,1
665.1451938324168,2,2
665.6182980797078,2,1
665.6182980797078,1,2
665.6901937833869,1,1
665.6901937833869,0,2
666.0607375385483,0,1
666.5480280732955,1,1
666.5480280732955,0,2
666.8839276947541,1,2
667.251654195175,2,2
667.687220369787,3,2
668.4607475182511,3,1
668.4607475182511,2,2
668.5983684438489,3,2
668.8962580477034,4,2
669.3465482448318,4,1
669.3465482448318,3,2
670.1182530012294,4,2
670.3927263184835,5,2
670.6676353166799,5,1
670.6676353166799,4,2
671.517518665101,5,2
671.6854905697928,5,1
671.6854905697928,4,2
675.7439486955542,4,1
675.7439486955542,3,2
675.9652474571897,4,2
676.2424801577667,5,2
676.6480217097588,5,1
676.6480217097588,4,2
677.434135253323,4,1
677.434135253323,3,2
677.910503955611,3,1
677.910503955611,2,2
677.9249043734927,2,1
677.9249043734927,1,2
677.9842856311985,1,1
677.9842856311985,0,2
678.2267398423585,0,1
678.2330979320296,1,1
678.2330979320296,0,2
678.4054893858084,1,2
678.7490787171336,1,1
678.7490787171336,0,2
678.8886679700123,0,1
679.1087704720387,1,1
679.1087704720387,0,2
680.2998143450643,0,1
681.4584796821883,0,0
682.2739930288374,1,0
682.2739930288374,0,1
682.4011186599638,1,1
682.4011186599638,0,2
682.7304116807125,0,1
683.158369018493,0,0
684.5988849549007,1,0
684.5988849549007,0,1
685.3322913107551,1,1
685.3322913107551,0,2
685.3465145993204,0,1
685.542987795969,0,0
686.1631551615676,1,0
686.1631551615676,0,1
686.4270413490136,0,0
686.5254305371811,1,0
686.5254305371811,0,1
687.2202473131239,0,0
687.402970758623,1,0
687.402970758623,0,1
687.7673518665495,1,1
687.7673518665495,0,2
687.8318933640453,0,1
690.0246011681081,1,1
690.0246011681081,0,2
691.4666468484197,1,2
693.9493314935465,2,2
694.1903489270728,3,2
695.623253118718,3,1
695.623253118718,2,2
696.0035158880066,3,2
696.2973417704474,4,2
696.9044961929554,5,2
697.5840536856697,5,1
697.5840536856697,4,2
698.2488135532724,4,1
698.2488135532724,3,2
699.0770525848347,3,1
699.0770525848347,2,2
700.0336375040658,2,1
