time,S,I,R
24.547306278487454,511,273,216
24.554455510525287,510,274,216
24.562884004331487,509,275,216
24.592012688403052,509,274,217
24.62630082046589,508,275,217
24.6290938685073,507,276,217
24.642047946859964,507,275,218
24.66995562462471,507,274,219
24.685493033862947,507,273,220
24.68921619175343,506,274,220
24.695629195182104,505,275,220
24.720875601461515,505,274,221
24.732157014349276,504,275,221
24.754071902763688,503,276,221
24.75440164269895,502,277,221
24.772179038183687,502,276,222
24.777762164787752,501,277,222
24.780587604146273,500,278,222
24.783852786713844,500,277,223
24.805228377829764,500,276,224
24.80691688054467,500,275,225
24.808378747139756,500,274,226
24.834113454750046,500,273,227
24.84636047719306,499,274,227
24.85317862035605,498,275,227
24.86243331080051,498,274,228
24.869858336669683,498,273,229
24.88922999447518,497,274,229
24.90447553549223,496,275,229
24.904590885454322,495,276,229
24.919037285184352,494,277,229
24.94080290192065,493,278,229
24.957880220836536,493,277,230
24.96623686819993,492,278,230
24.98106866094863,492,277,231
24.984489053501765,492,276,232
24.98453004137438,492,275,233
24.997536174215142,491,276,233
25.045496918672562,491,275,234
25.050125527420306,491,274,235
25.07792140950901,490,275,235
25.08902515088987,489,276,235
25.09954188242396,489,275,236
25.09993759650727,488,276,236
25.11371565695271,488,275,237
25.1213574697613,488,274,238
25.141378792045717,488,273,239
25.14931741893868,488,272,240
25.152668452117528,487,273,240
25.154567374191988,486,274,240
25.17184366176717,486,273,241
25.174237950813467,486,272,242
25.176595582718743,485,273,242
25.189409700986456,484,274,242
25.195251608279808,484,273,243
25.22759485143015,483,274,243
25.241311173883965,482,275,243
25.264183803230218,482,274,244
25.287353322309837,481,275,244
25.30655236471388,480,276,244
25.34602829361377,479,277,244
25.34716284276875,478,278,244
25.353092783693228,478,277,245
25.356946509687052,477,278,245
25.3641457845622,477,277,246
25.376992425281937,477,276,247
25.45300187618433,477,275,248
25.45935172642974,476,276,248
25.460203998757745,475,277,248
25.485975414703944,475,276,249
25.49384179173062,475,275,250
25.54390950268375,474,276,250
25.547352460926128,473,277,250
25.5658635022417,473,276,251
25.5779365229357,472,277,251
25.581035641682845,471,278,251
25.58287370840491,470,279,251
25.58655694691398,470,278,252
25.59402501034923,469,279,252
25.59988974313861,468,280,252
25.6034752983135,467,281,252
25.60917248225774,466,282,252
25.61446715148763,465,283,252
25.624233975996837,465,282,253
25.649628312105115,464,283,253
25.659615874419664,463,284,253
25.676643047763054,462,285,253
25.689648430259187,461,286,253
25.705119577113454,460,287,253
25.7156051054229,459,288,253
25.73753039125983,458,289,253
25.745046114116864,457,290,253
25.754628731677656,456,291,253
25.781800251059163,456,290,254
25.81963990613583,456,289,255
25.846545267100076,456,288,256
25.86581976884873,456,287,257
25.895808491504916,455,288,257
25.898270334772523,454,289,257
25.914456883691123,453,290,257
25.922666967688254,453,289,258
25.941400381264195,452,290,258
25.949294553171505,452,289,259
26.046294271848453,451,290,259
26.05978988096347,450,291,259
26.063905520122937,449,292,259
26.11008099378676,448,293,259
26.11126588443264,447,294,259
26.132815210920832,446,295,259
26.13403829058971,445,296,259
26.135961688017996,444,297,259
26.146917384965338,443,298,259
26.15346051325804,442,299,259
26.159640630302682,442,298,260
26.163109825505426,442,297,261
26.166217194877937,442,296,262
26.167635744273163,441,297,262
26.181666584168525,440,298,262
26.195205021113317,440,297,263
26.287163724958337,440,296,264
26.314105635832618,440,295,265
26.34722201638747,439,296,265
26.375993745912748,439,295,266
26.391508215347,439,294,267
26.406972249233117,438,295,267
26.40891748449253,438,294,268
26.4115637648796,438,293,269
26.414171368384462,438,292,270
26.4337064985291,438,291,271
26.446774828696565,438,290,272
26.4820392457592,438,289,273
26.49607534423048,438,288,274
26.50716520739604,438,287,275
26.51207746740816,437,288,275
26.539037420193836,436,289,275
26.539752005829868,436,288,276
26.557675498471674,436,287,277
26.559709294460404,435,288,277
26.56600723165614,434,289,277
26.57388419413235,433,290,277
26.57929079692993,433,289,278
26.579786939561053,432,290,278
26.624377463647974,432,289,279
26.629579382510624,432,288,280
