t,S,I,R
25.05,298.7659947645063,102.21185405633388,599.0221511791615
25.1,298.0054483510184,101.69796478088759,600.2965868680957
25.15,297.2506543681734,101.18474255368194,601.5646030781463
25.2,296.50157383127294,100.67221783043034,602.8262083382984
25.25,295.75816788873993,100.16042055622347,604.0814115550384
25.3,295.0203978252,99.64938016880994,605.3302220059918
25.35,294.28822506445727,99.13912560194163,606.5726493336028
25.4,293.56161117236593,98.62968528878062,607.8087035388552
25.45,292.84051785960025,98.12108716536491,609.0383949750366
25.5,292.12490698432475,97.61335867413068,610.2617343415463
25.55,291.4147405547661,97.10652676748785,611.4787326777478
25.6,290.7099807316893,96.60061791144679,612.6894013568656
25.65,290.0105898307794,96.09565808929351,613.8937520799287
25.7,289.31653032493114,95.59167280531072,615.0917968697597
25.75,288.62776484644854,95.0886870885428,616.2835480650102
25.8,287.9442561891554,94.58672549660159,617.4690183142446
25.85,287.2659673104195,94.08581211951125,618.6482205700709
25.9,286.5928613330919,93.58597058358974,619.82116808332
25.95,285.92490154736265,93.08722405536446,620.9878743972745
26.0,285.26205141253615,92.5895952455204,622.148353341945
26.05,284.6042745587258,92.0931064128781,623.3026190283977
26.1,283.9515347884717,91.59777936839963,624.4506858431303
26.15,283.3037960782813,91.10363547922061,625.5925684424997
26.2,282.66102258009636,90.61069567270599,626.7282817471993
26.25,282.02317862268654,90.11898044052812,627.8578409367869
26.3,281.390228712972,89.62850984276477,628.9812614442649
26.35,280.76213753727615,89.13930351201543,630.0985589507101
26.4,280.1388699625107,88.65138065753418,631.2097493799569
26.45,279.5203910372937,88.16476006937705,632.314848893331
26.5,278.9066659930033,87.67946012256286,633.4138738844356
26.55,278.2976602447677,87.19549878124491,634.5068409739891
26.6,277.69333939239317,86.71289360289263,635.5937670047159
26.65,277.0936692212316,86.23166174248142,636.6746690362887
26.7,276.49861570298907,85.75181995668882,637.7495643403238
26.75,275.9081449964771,85.2733846080962,638.8184703954283
26.8,275.32222344830734,84.79637166939371,639.8814048823006
26.85,274.74081759353146,84.32079672758766,640.9383856788825
26.9,274.16389415622785,83.84667498820878,641.9894308555649
26.95,273.59142005003594,83.37402127951972,643.0345586704459
27.0,273.02336237863994,82.90285005672126,644.0737875646404
27.05,272.459688436203,82.43317540615502,645.1071361576436
27.1,271.9003657077529,81.96501104950212,646.1346232427467
27.15,271.3453618695209,81.49837034797645,647.1562677825043
27.2,270.79464478923506,81.03326630651105,648.1720889042555
27.25,270.24818252636857,80.56971157793726,649.1821058956958
27.3,269.7059433323448,80.10771846715458,650.1863382005022
27.35,269.1678956507005,79.64729893529105,651.18480541401
27.4,268.6340081172071,79.18846460385262,652.1775272789419
27.45,268.1042495599529,78.73122675886069,653.164523681188
27.5,267.578588999386,78.275596354977,654.1458146456387
27.55,267.0569956483192,77.82158401961478,655.1214203320677
27.6,266.53943891189857,77.36920005703529,656.0913610310678
27.65,266.0258883875362,76.91845445242906,657.0556571600364
27.7,265.51631386480807,76.4693568759807,658.0143292592129
27.75,265.0106853253184,76.02191668691701,658.9673979877663
27.8,264.50897294253133,75.57614293753706,659.9148841199333
27.85,264.0111470815708,75.13204437722376,660.8568085412071
27.9,263.5171782989896,74.68962945643644,661.7931922445756
27.95,263.0270373425084,74.2489063306831,662.7240563268101
28.0,262.54069515072604,73.80988286447273,663.6494219848029
28.05,262.0581228528018,73.37256663524586,664.569310511954
28.1,261.57929176810984,72.93696493728375,665.4837432946081
28.15,261.10417340586815,72.50308478559501,666.3927418085385
28.2,260.6327394647411,72.07093291977934,667.2963276154812
28.25,260.16496183241793,71.64051580786811,668.1945223597156
28.3,259.7008125851667,71.21183965014069,669.0873477646942
28.35,259.2402639873658,70.78491038291655,669.9748256297192
28.4,258.7832884910121,70.3597336823225,670.8569778266669
28.45,258.32985873520863,69.93631496803452,671.7338262967584
28.5,257.8799475456303,69.5146594069942,672.6053930473771
28.55,257.43352793396986,69.09477191709867,673.471700148933
28.6,256.99057309736475,68.6766571708644,674.3327697317724
28.65,256.5510564178043,68.26031959906402,675.1886239831332
28.7,256.1149514615194,67.84576339433595,676.0392851441461
28.75,255.6822319783546,67.43299251476682,676.88477550688
28.8,255.25287190112306,67.02201068744583,677.7251174114325
28.85,254.8268453449457,66.61282141199125,678.5603332430644
28.9,254.4041266065744,66.20542796404862,679.3904454293784
28.95,253.98469016370032,65.79983339876028,680.2154764375408
29.0,253.56851067424782,65.3960405542064,681.0354487715472
29.05,253.15556297565448,64.99405205481673,681.8503849695302
29.1,252.74582208413776,64.5938703147535,682.6603076011102
29.15,252.339263193949,64.19549754126471,683.4652392647877
29.2,251.93586167661502,63.79893573800803,684.2652025853783
29.25,251.53559308016835,63.404186708345165,685.0602202114878
29.3,251.13843312836585,63.01125205860621,685.8503148130293
29.35,250.74435771989684,62.620133201324265,686.6355090787803
29.4,250.35334292758097,62.23083135844001,687.4158257139804
29.45,249.96536499755624,61.84334756447601,688.1912874379692
29.5,249.5804003484579,61.45768266968118,688.9619169818624
29.55,249.19842557058837,61.073837343144646,689.7277370862685
29.6,248.81941742507857,60.69181207587945,690.4887704990434
29.65,248.44335284304168,60.311607183875914,691.2450399730839
29.7,248.07020892471886,59.93322281112448,691.9965682641581
29.75,247.6999629386181,59.55665893260836,692.7433781287749
29.8,247.33259232064628,59.1819153572655,693.4854923220896
29.85,246.9680746732345,58.80899173092031,694.2229335958466
29.9,246.60638776445782,58.43788753918486,694.9557246963587
29.95,246.24750952714894,58.06860211032959,695.6838883625229
30.0,245.89141805800696,57.70113461812394,696.4074473238705
30.05,245.53809161670088,57.335484084646254,697.1264242986543
30.1,245.1875086249685,56.97164938306364,697.8408419919693
30.15,244.83964766571117,56.6096292403815,698.5507230939088
30.2,244.49448748208437,56.249422240162716,699.2560902777544
30.25,244.15200697658483,55.89102682521704,699.9569661981997
30.3,243.812185210134,55.534441300260134,700.6533734896074
30.35,243.47500140115872,55.17966383454275,701.3453347643
30.4,243.14043492466888,54.826692464450076,702.0328726108825
30.45,242.80846531133258,54.475525096071145,702.7160095925976
30.5,242.47907224654926,54.12615950773883,703.3947682457133
30.55,242.15223556952049,53.778593352539986,704.069171077941
30.6,241.82793527231928,53.432824160796315,704.7392405668858
30.65,241.50615149895788,53.08884934251585,705.4049991585276
30.7,241.18686454445407,52.74666618981513,706.0664692657322
30.75,240.87005485389682,52.406271879312534,706.723673266792
30.8,240.55570302151088,52.06766347449244,707.376633503998
30.85,240.24378978972086,51.73083792804071,708.0253722822398
30.9,239.934296048215,51.395792084151495,708.6699118676348
30.95,239.62720283300868,51.06252268080548,709.3102744861872
31.0,239.32249132550808,50.731026352019974,709.9464823224732
31.05,239.02014285157406,50.40129963007058,710.5785575183567
31.1,238.72013888058635,50.073338947684995,711.20652217173
31.15,238.4224610245085,49.74714064020891,711.8303983352839
31.2,238.12709103695346,49.42270094774418,712.4502080153037
31.25,237.8340108122503,49.10001601725965,713.0659731704914
31.3,237.54320238451194,48.77908190467443,713.6777157108149
31.35,237.25464792670402,48.459894576914174,714.2854574963831
31.4,236.96832974971548,48.142449913940375,714.8892203363454
31.45,236.6842303014305,47.826743710752744,715.489025987818
31.5,236.40233216580228,47.51277167936525,716.0848961548337
31.55,236.1226180619287,47.20052945075552,716.676852487317
31.6,235.8450708431299,46.89001257678814,717.2649165800832
31.65,235.56967349602795,46.58121653211199,717.8491099718613
31.7,235.29640913962893,46.27413671603159,718.4294541443406
31.75,235.02526102440743,45.968768454353125,719.0059705212407
31.8,234.75621253139317,45.66510700120475,719.5786804674033
31.85,234.48924717126073,45.3631475408319,720.1476052879086
31.9,234.2243485834216,45.06288518936752,720.7127662272121
31.95,233.9615005351193,44.76431499657741,721.2741844683045
32.0,233.70068692052735,44.46743194758124,721.8318811318926
32.05,233.44189175985014,44.17223096454892,722.3858772756022
32.1,233.18509919842708,43.87870690837284,722.9361938932013
32.15,232.93029350584007,43.58685458031643,723.4828519138448
32.2,232.67745907502373,43.296668723638426,724.0258722013391
32.25,232.42658042137975,43.00814402519431,724.5652755534272
32.3,232.17764218189402,42.72127511701371,725.1010827010936
32.35,231.9306291142577,42.43605657785517,725.6333143078884
32.4,231.68552609599186,42.152482934738,726.1619909692714
32.45,231.44231812357552,41.87054866445107,726.6871332119747
32.5,231.2009903115778,41.590248195039685,727.2087614933838
32.55,230.9615278917936,41.311575907269685,727.726896200938
32.6,230.72391621238322,41.034526136069864,728.2415576515482
32.65,230.4881407370161,40.75909317195256,728.7527660910326
32.7,230.25418704401812,40.48527126241228,729.2605416935709
32.75,230.02204082552345,40.21305461330355,729.7649045611743
32.8,229.79168788663,39.94243739019689,730.2658747231744
32.85,229.5631141445593,39.673413719714404,730.7634721357276
32.9,229.33630562782068,39.40597769084443,731.2577166813362
32.95,229.11124847537906,39.14012335623546,731.7486281683867
33.0,228.8879289358279,38.875844733470196,732.2362263307032
33.05,228.66633336656557,38.61313580631897,732.7205308271167
33.1,228.4464482329767,38.3519905259737,733.2015612410509
33.15,228.22826010761764,38.0924028122621,733.6793370801215
33.2,228.0117556694062,37.83436655484214,734.1538777757529
33.25,227.79692170281623,37.57787561437772,734.6252026828073
33.3,227.58374509707616,37.32292382369483,735.0933310792303
33.35,227.37221284537236,37.06950498891922,735.5582821657097
33.4,227.16231204405713,36.81761289059545,736.0200750653487
33.45,226.9540298918607,36.56724128478715,736.4787288233534
33.5,226.74735368910845,36.31838390415967,736.9342624067332
33.55,226.54227083694215,36.07103445904413,737.386694704015
33.6,226.33876883654608,35.8251866384841,737.836044524971
33.65,226.1368352883779,35.58083411126466,738.2823306003587
33.7,225.93645789140368,35.33797052692372,738.7255715816739
33.75,225.73762444233807,35.096589516746704,739.1657860409165
33.8,225.54032283488877,34.85668469474375,739.6029924703687
33.85,225.34454105900588,34.61824965861044,740.0372092823849
33.9,225.1502672001359,34.381277990671975,740.4684548091933
33.95,224.9574894384801,34.14576325881066,740.8967473027104
34.0,224.7661960482582,33.91169901737765,741.3221049343654
34.05,224.576375396976,33.67907880808827,741.7445457949369
34.1,224.3880159446983,33.44789616090185,742.1640878944011
34.15,224.2011062433263,33.21814459488595,742.580749161789
34.2,224.01563493587952,32.98981761906489,742.9945474450568
34.25,223.83159075578274,32.76290873325352,743.405500510965
34.3,223.64896252615742,32.53741142887551,743.8136260449684
34.35,223.4677391591179,32.31331918976708,744.2189416511163
34.4,223.28790965507235,32.09062549296615,744.6214648519629
34.45,223.10946310202817,31.86932380948663,745.0212130884865
34.5,222.93238867490246,31.649407605078988,745.41820372002
34.55,222.75667563483677,31.43087034097617,745.8124540241885
34.6,222.58231332851685,31.213705474625975,746.2039811968585
34.65,222.40929118749693,30.99790646040967,746.5928023520947
34.7,222.2375987275285,30.78346675034674,746.9789345221261
34.75,222.06722554789417,30.570379794786728,747.3623946573205
34.8,221.89816133074564,30.3586390430874,747.7431996261683
34.85,221.7303958404467,30.148237944280208,748.1213662152745
34.9,221.5639189229208,29.93916994772286,748.4969111293577
34.95,221.39872050500293,29.731428503738936,748.8698509912596
35.0,221.23479059379653,29.52500706424542,749.2402023419595
35.05,221.07211927603467,29.319899083367435,749.6079816405994
35.1,220.91069671744583,29.116098018041114,749.9732052645146
35.15,220.7505131621245,28.913597328604425,750.3358895092726
35.2,220.59155893190587,28.712390479375873,750.6960505887198
35.25,220.4338244257456,28.51247093922194,751.053704635034
35.3,220.27730011910356,28.31383218211257,751.4088676987855
35.35,220.12197656333237,28.11646768766556,751.7615557490036
35.4,219.96784438507052,27.920370941679742,752.1117846732512
35.45,219.81489428563953,27.72553543665684,752.4595702777051
35.5,219.663117040446,27.531954672312832,752.8049282872427
35.55,219.51250349838787,27.339622156078136,753.1478743455355
35.6,219.36304458126503,27.148531403587516,753.4884240151489
35.65,219.21473128319454,26.9586759391595,753.8265927776474
35.7,219.06755467002992,26.770049296265256,754.1623960337063
35.75,218.92150587878518,26.58264501798771,754.4958491032286
35.8,218.77657611706272,26.396456657470253,754.8269672254685
35.85,218.6327566624859,26.211477778355892,755.1557655591597
35.9,218.49003886213575,26.027701955216624,755.4822591826492
35.95,218.348414131992,25.84512277397302,755.8064630940365
36.0,218.20787395637834,25.663733832304747,756.1283922113184
36.05,218.06840988741178,25.4835287400514,756.4480613725383
36.1,217.93001354445647,25.304501119604446,756.7654853359405
36.15,217.79267661358156,25.126644606290125,757.0806787801297
36.2,217.65639084702312,24.949952848743212,757.393656304235
36.25,217.52114806265044,24.774419509272413,757.7044324280785
36.3,217.38694014343622,24.600038264216725,758.0130215923484
36.35,217.25375903693094,24.426802804293587,758.3194381587768
36.4,217.12159675474143,24.254706834938634,758.6236964103213
36.45,216.99044537201323,24.083744076636965,758.9258105513511
36.5,216.8602970269172,23.91390826524666,759.2257947078374
36.55,216.73114392014008,23.74519315231396,759.5236629275472
36.6,216.60297831437882,23.57759250538077,759.8194291802416
36.65,216.4757925338393,23.411100108284483,760.1131073578774
36.7,216.34957896373848,23.245709761449845,760.4047112748129
36.75,216.2243300498109,23.08141528217374,760.6942546680166
36.8,216.10003829781874,22.918210504902195,760.9817511972802
36.85,215.97669627306593,22.756089281500326,761.2672144454349
36.9,215.854296599916,22.595045481515147,761.55065791857
36.95,215.73283196131385,22.43507299243107,761.8320950462562
37.0,215.61229509831114,22.27616571991883,762.1115391817711
37.05,215.49267880959562,22.118317588077208,762.3890036023283
37.1,215.37397595102408,21.961522539668294,762.6645015093088
37.15,215.25617943515914,21.805774536346107,762.9380460284959
37.2,215.1392822308095,21.651067558878488,763.2096502103132
37.25,215.0232773625742,21.497395607362936,763.479327030064
37.3,214.90815791039017,21.344752701435798,763.7470893881751
37.35,214.79391700908369,21.19313288047548,764.0129501104419
37.4,214.68054784792528,21.042530203799583,764.2769219482763
37.45,214.56804367018813,20.89293875085579,764.5390175789572
37.5,214.45639777271032,20.744352621407216,764.7992496058836
37.55,214.34560350546016,20.596765935711602,765.0576305588294
37.6,214.23565427110546,20.450172834695046,765.3141728942006
37.65,214.12654352458603,20.3045674801201,765.568888995295
37.7,214.01826477268958,20.15994405474816,765.8217911725634
37.75,213.91081157363126,20.016296762496737,766.0728916638732
37.8,213.80417753663642,19.873619828591078,766.3222026347737
37.85,213.69835632152675,19.731907499710765,766.5697361787637
37.9,213.59334163831002,19.591154044131155,766.8155043175601
37.95,213.48912724677277,19.451353751859546,767.0595190013689
38.0,213.3857069560766,19.312500934766675,767.301792109158
38.05,213.28307462435765,19.17458992671302,767.5423354489305
38.1,213.18122415832923,19.03761508367049,767.7811607580015
38.15,213.0801495128879,18.901570783839404,768.018279703274
38.2,212.97984469072262,18.766451427760597,768.253703881518
38.25,212.880303741927,18.6322514384233,768.4874448196509
38.3,212.78152076361502,18.49896526136821,768.719513975018
38.35,212.68348989953947,18.366587364786376,768.9499227356754
38.4,212.58620533971396,18.235112239613755,769.1786824206736
38.45,212.48966132003758,18.104534399621315,769.4058042803424
38.5,212.39385212192306,17.974848381501264,769.631299496577
38.55,212.29877207192757,17.84604874494889,769.8551791831248
38.6,212.20441554138682,17.71813007274059,770.0774543858739
38.65,212.11077694605214,17.591086970807897,770.2981360831413
38.7,212.0178507457303,17.4649140683075,770.5172351859636
38.75,211.92563144392665,17.3396060176877,770.734762538387
38.8,211.83411358749092,17.21515749475085,770.9507289177596
38.85,211.74329176626597,17.091563198712336,771.1651450350231
38.9,211.65316061273955,16.96881785225591,771.3780215350059
38.95,211.56371480169884,16.846916201585355,771.5893689967172
39.0,211.47494904988778,16.72585301647293,771.7991979336407
39.05,211.38685811566734,16.60562309030413,772.0075187940299
39.1,211.2994367986785,16.486221240119324,772.2143419612036
39.15,211.21267993950806,16.36764230665205,772.4196777538413
39.2,211.12658241935716,16.249881154364008,772.6235364262802
39.25,211.04113915971263,16.13293267147708,772.8259281688117
39.3,210.95634512202085,16.01679177000204,773.0268631079786
39.35,210.87219530736454,15.901453385764421,773.2263513068725
39.4,210.78868475614212,15.78691247842735,773.424402765432
39.45,210.70580854774957,15.673164031511355,773.6210274207405
39.5,210.62356180026526,15.560203052411538,773.8162351473246
39.55,210.54193967013705,15.4480245724117,774.0100357574527
39.6,210.46093735187208,15.336623646695893,774.2024390014335
39.65,210.38055007772928,15.22599535435726,774.3934545679149
39.7,210.30077311741422,15.116134798404104,774.5830920841831
39.75,210.22160177777658,15.007037105763589,774.7713611164613
39.8,210.14303140251008,14.898697427282679,774.9582711702087
39.85,210.06505737185495,14.791110937726758,775.1438316904198
39.9,209.98767510230286,14.68427283577581,775.3280520619229
39.95,209.91088004630416,14.57817834401807,775.5109416096793
40.0,209.8346676919778,14.472822708941578,775.6925095990822
